station_id,bike_id,timestamp,number_of_bikes_available,number_of_bikes_in_use,number_of_bikes_not_in_use,maintenance_needed,demand,weather_rainy,weather_sunny,events_none,events_sports_event,holidays_public_holiday
32,739,2023-01-16 13:00:00,26,0,8,0,22,False,False,False,False,True
23,106,2023-01-16 14:00:00,9,14,10,0,31,False,False,True,False,False
33,193,2023-01-16 15:00:00,0,30,8,0,14,False,False,True,False,False
3,316,2023-01-16 16:00:00,5,11,3,0,90,False,True,False,True,True
18,302,2023-01-16 17:00:00,10,6,3,0,67,False,True,False,True,True
25,548,2023-01-16 18:00:00,1,6,3,0,39,True,False,False,False,False
42,954,2023-01-16 19:00:00,6,10,2,0,95,False,True,False,False,True
31,716,2023-01-16 20:00:00,19,19,7,0,56,True,False,False,False,True
3,934,2023-01-16 21:00:00,30,28,4,0,46,False,False,False,False,False
40,779,2023-01-16 22:00:00,20,10,6,0,100,False,True,True,False,True
46,268,2023-01-16 23:00:00,20,16,9,0,9,False,True,False,True,True
24,170,2023-01-17 00:00:00,20,2,5,0,55,False,False,False,True,False
50,551,2023-01-17 01:00:00,17,15,8,1,91,False,False,False,True,True
32,455,2023-01-17 02:00:00,20,4,2,0,51,False,False,True,False,True
47,651,2023-01-17 03:00:00,18,27,5,1,95,True,False,False,False,False
22,292,2023-01-17 04:00:00,3,1,2,0,95,True,False,True,False,True
23,564,2023-01-17 05:00:00,12,22,1,0,62,False,True,True,False,False
2,799,2023-01-17 06:00:00,17,29,2,0,50,False,False,False,True,True
27,801,2023-01-17 07:00:00,19,25,1,0,78,False,True,True,False,False
42,141,2023-01-17 08:00:00,28,25,1,0,69,False,False,False,True,False
2,146,2023-01-17 09:00:00,24,6,9,0,8,False,False,True,False,True
26,425,2023-01-17 10:00:00,23,27,10,0,93,False,False,False,True,False
17,314,2023-01-17 11:00:00,12,9,6,0,40,False,False,False,True,True
40,184,2023-01-17 12:00:00,29,4,9,0,39,False,False,False,False,False
33,664,2023-01-17 13:00:00,30,14,2,1,15,True,False,False,True,True
9,713,2023-01-17 14:00:00,26,11,7,0,24,False,True,True,False,False
43,128,2023-01-17 15:00:00,27,9,1,0,9,False,False,False,True,False
48,287,2023-01-17 16:00:00,18,30,10,0,29,True,False,True,False,True
39,823,2023-01-17 17:00:00,16,21,10,0,8,True,False,False,True,True
29,253,2023-01-17 18:00:00,0,16,6,0,39,False,False,False,False,False
42,778,2023-01-17 19:00:00,5,19,2,0,56,False,False,False,False,False
26,700,2023-01-17 20:00:00,18,19,8,0,45,True,False,True,False,False
35,386,2023-01-17 21:00:00,19,10,6,0,6,False,False,False,True,False
50,230,2023-01-17 22:00:00,0,7,8,0,42,True,False,True,False,False
25,271,2023-01-17 23:00:00,7,14,1,0,47,False,False,False,False,False
24,771,2023-01-18 00:00:00,16,1,5,0,75,True,False,True,False,False
13,811,2023-01-18 01:00:00,20,16,4,0,56,False,False,True,False,False
7,415,2023-01-18 02:00:00,21,22,1,0,16,True,False,False,True,True
36,198,2023-01-18 03:00:00,14,5,3,0,24,False,True,False,False,True
45,323,2023-01-18 04:00:00,17,20,3,0,6,False,False,False,False,True
20,56,2023-01-18 05:00:00,6,27,7,0,54,False,False,False,True,True
1,831,2023-01-18 06:00:00,15,12,6,0,18,True,False,False,True,False
8,203,2023-01-18 07:00:00,6,28,4,0,80,False,False,False,True,False
46,783,2023-01-18 08:00:00,16,28,8,0,31,False,True,False,False,True
16,621,2023-01-18 09:00:00,3,7,0,1,86,False,True,False,False,False
14,628,2023-01-18 10:00:00,11,10,3,0,31,True,False,False,True,False
12,604,2023-01-18 11:00:00,12,14,4,0,25,True,False,True,False,True
23,138,2023-01-18 12:00:00,3,12,7,0,71,False,False,False,False,True
15,422,2023-01-18 13:00:00,20,17,2,0,21,True,False,False,True,True
28,815,2023-01-18 14:00:00,0,17,4,0,54,False,True,False,True,False
34,57,2023-01-18 15:00:00,0,24,2,0,56,False,True,True,False,False
2,562,2023-01-18 16:00:00,6,16,6,0,7,False,False,False,True,True
32,71,2023-01-18 17:00:00,8,21,9,0,45,False,True,True,False,True
23,911,2023-01-18 18:00:00,0,12,2,0,4,True,False,True,False,True
22,914,2023-01-18 19:00:00,15,28,6,0,11,False,False,False,False,True
25,594,2023-01-18 20:00:00,17,2,1,0,26,False,False,False,True,False
22,372,2023-01-18 21:00:00,21,30,6,0,83,False,False,False,False,True
22,617,2023-01-18 22:00:00,30,28,8,0,10,True,False,False,False,False
49,600,2023-01-18 23:00:00,14,20,4,0,35,False,False,False,False,True
42,514,2023-01-19 00:00:00,5,23,5,0,51,False,False,False,True,False
6,872,2023-01-19 01:00:00,1,6,9,0,1,False,True,False,True,False
15,84,2023-01-19 02:00:00,8,28,10,0,73,False,True,False,True,True
43,994,2023-01-19 03:00:00,3,11,2,0,70,False,False,False,False,False
37,43,2023-01-19 04:00:00,12,3,9,0,11,True,False,True,False,True
33,666,2023-01-19 05:00:00,22,23,4,0,54,True,False,False,False,True
8,839,2023-01-19 06:00:00,21,26,4,0,79,True,False,True,False,True
44,934,2023-01-19 07:00:00,10,26,2,0,30,True,False,False,True,False
44,606,2023-01-19 08:00:00,12,25,7,0,90,False,True,False,True,True
5,810,2023-01-19 09:00:00,10,10,5,0,31,True,False,False,False,False
39,133,2023-01-19 10:00:00,18,13,2,0,63,True,False,True,False,True
4,395,2023-01-19 11:00:00,7,17,0,0,90,False,False,False,True,False
6,65,2023-01-19 12:00:00,6,6,9,0,58,True,False,False,True,True
45,290,2023-01-19 13:00:00,24,4,0,0,24,True,False,False,False,True
32,376,2023-01-19 14:00:00,15,15,10,0,68,True,False,False,False,False
30,769,2023-01-19 15:00:00,2,10,9,0,67,True,False,False,False,False
47,467,2023-01-19 16:00:00,16,21,1,0,43,False,True,True,False,False
35,898,2023-01-19 17:00:00,17,2,9,1,42,False,False,True,False,True
40,213,2023-01-19 18:00:00,27,15,4,0,14,False,True,False,True,False
16,148,2023-01-19 19:00:00,26,10,6,1,12,False,False,False,False,False
13,573,2023-01-19 20:00:00,14,9,0,1,96,False,False,False,True,False
50,471,2023-01-19 21:00:00,27,22,0,0,68,False,False,True,False,False
42,149,2023-01-19 22:00:00,16,22,3,0,69,False,False,False,True,True
30,88,2023-01-19 23:00:00,10,1,9,0,44,False,True,False,True,False
19,324,2023-01-20 00:00:00,4,15,5,0,24,False,False,False,False,False
17,895,2023-01-20 01:00:00,15,16,8,0,24,True,False,False,True,True
19,396,2023-01-20 02:00:00,14,9,0,0,9,True,False,False,False,True
28,790,2023-01-20 03:00:00,9,17,10,0,61,False,False,False,True,True
26,404,2023-01-20 04:00:00,13,11,9,0,11,True,False,False,True,False
37,82,2023-01-20 05:00:00,1,7,4,0,66,True,False,True,False,False
26,641,2023-01-20 06:00:00,15,26,8,0,28,False,False,True,False,False
23,286,2023-01-20 07:00:00,18,25,7,0,92,False,False,False,True,False
9,382,2023-01-20 08:00:00,7,2,6,0,42,False,False,False,True,False
12,865,2023-01-20 09:00:00,14,26,9,0,87,False,True,False,False,True
1,792,2023-01-20 10:00:00,9,19,1,0,87,False,False,True,False,False
1,270,2023-01-20 11:00:00,29,23,8,0,88,False,False,True,False,False
47,292,2023-01-20 12:00:00,4,2,7,0,36,False,True,False,True,False
34,453,2023-01-20 13:00:00,19,5,10,0,68,True,False,False,False,False
32,715,2023-01-20 14:00:00,15,1,9,0,10,False,True,True,False,False
48,24,2023-01-20 15:00:00,20,2,9,0,39,True,False,False,True,False
25,956,2023-01-20 16:00:00,25,16,8,0,62,False,True,False,True,True
40,863,2023-01-20 17:00:00,21,8,8,0,21,False,False,False,True,True
45,311,2023-01-20 18:00:00,11,3,8,1,14,False,True,False,True,True
1,461,2023-01-20 19:00:00,22,21,2,0,8,False,False,False,True,True
16,208,2023-01-20 20:00:00,29,30,6,0,69,True,False,True,False,True
39,792,2023-01-20 21:00:00,12,22,0,1,63,False,False,True,False,True
5,717,2023-01-20 22:00:00,8,1,8,1,89,False,True,False,False,False
22,664,2023-01-20 23:00:00,16,23,8,0,5,False,True,False,True,False
29,438,2023-01-21 00:00:00,19,27,2,0,95,True,False,False,False,True
3,538,2023-01-21 01:00:00,27,8,4,0,42,False,False,False,True,True
12,706,2023-01-21 02:00:00,11,13,7,0,19,True,False,False,True,False
26,336,2023-01-21 03:00:00,24,25,5,0,98,False,False,False,True,False
16,422,2023-01-21 04:00:00,4,10,9,0,42,False,False,False,False,True
37,750,2023-01-21 05:00:00,23,1,9,0,61,True,False,False,True,True
22,321,2023-01-21 06:00:00,11,20,8,0,66,True,False,False,False,True
29,497,2023-01-21 07:00:00,0,1,2,0,81,False,False,True,False,False
14,587,2023-01-21 08:00:00,19,26,6,0,98,True,False,False,True,True
28,947,2023-01-21 09:00:00,27,4,5,0,51,False,False,False,False,True
5,163,2023-01-21 10:00:00,15,6,4,0,73,True,False,True,False,True
47,811,2023-01-21 11:00:00,29,21,3,0,99,True,False,False,True,True
49,541,2023-01-21 12:00:00,11,3,4,0,93,True,False,True,False,False
30,165,2023-01-21 13:00:00,8,13,3,0,25,False,True,False,True,True
46,849,2023-01-21 14:00:00,12,1,2,0,93,True,False,False,False,False
5,698,2023-01-21 15:00:00,16,22,6,0,30,False,True,False,True,False
12,566,2023-01-21 16:00:00,16,11,5,0,54,False,False,False,True,True
16,295,2023-01-21 17:00:00,3,9,3,0,67,False,False,False,False,True
26,42,2023-01-21 18:00:00,13,24,8,0,56,True,False,False,False,False
26,924,2023-01-21 19:00:00,18,0,0,0,23,False,True,False,False,False
48,285,2023-01-21 20:00:00,6,18,0,0,64,False,False,False,True,False
21,939,2023-01-21 21:00:00,26,22,8,0,25,False,True,True,False,False
39,387,2023-01-21 22:00:00,2,15,6,0,48,False,True,False,False,False
36,138,2023-01-21 23:00:00,0,14,1,0,92,False,False,True,False,True
33,187,2023-01-22 00:00:00,11,13,10,0,37,False,True,False,False,True
30,910,2023-01-22 01:00:00,14,8,9,0,35,False,True,False,False,True
37,716,2023-01-22 02:00:00,10,28,4,0,53,False,False,False,True,False
23,431,2023-01-22 03:00:00,9,20,3,0,8,True,False,False,False,False
10,554,2023-01-22 04:00:00,1,22,0,1,41,True,False,True,False,False
5,862,2023-01-22 05:00:00,25,14,8,0,95,False,True,False,True,False
36,416,2023-01-22 06:00:00,28,25,5,0,100,True,False,False,False,True
34,800,2023-01-22 07:00:00,3,6,10,1,81,False,False,True,False,True
31,426,2023-01-22 08:00:00,16,3,5,0,23,False,False,False,True,False
10,416,2023-01-22 09:00:00,16,20,3,0,39,False,False,True,False,False
19,26,2023-01-22 10:00:00,27,17,1,0,81,False,True,False,True,True
32,371,2023-01-22 11:00:00,29,7,7,0,7,False,False,False,True,True
1,385,2023-01-22 12:00:00,7,11,7,0,53,False,True,False,True,True
5,56,2023-01-22 13:00:00,22,14,2,0,10,False,True,False,False,False
45,253,2023-01-22 14:00:00,13,14,6,0,98,False,False,False,True,True
4,634,2023-01-22 15:00:00,23,16,6,0,87,False,False,False,False,False
16,106,2023-01-22 16:00:00,28,1,4,0,76,False,True,False,False,True
24,130,2023-01-22 17:00:00,3,11,4,1,94,False,False,False,False,True
16,849,2023-01-22 18:00:00,5,2,7,0,55,True,False,False,False,True
2,670,2023-01-22 19:00:00,30,6,3,0,93,False,True,False,True,False
49,376,2023-01-22 20:00:00,28,5,0,0,28,False,True,False,False,False
28,743,2023-01-22 21:00:00,18,13,0,0,41,False,False,True,False,True
32,967,2023-01-22 22:00:00,26,22,8,0,5,False,False,True,False,False
27,308,2023-01-22 23:00:00,28,26,3,0,2,False,True,False,True,True
20,91,2023-01-23 00:00:00,23,4,0,1,91,False,True,False,False,False
24,393,2023-01-23 01:00:00,3,29,1,0,73,False,True,True,False,True
12,534,2023-01-23 02:00:00,2,3,9,0,97,False,False,True,False,False
50,802,2023-01-23 03:00:00,19,30,6,0,64,False,True,False,False,False
35,110,2023-01-23 04:00:00,5,14,1,0,11,True,False,False,False,True
33,561,2023-01-23 05:00:00,26,6,0,1,35,True,False,False,True,True
33,641,2023-01-23 06:00:00,22,2,9,1,55,False,False,True,False,False
43,585,2023-01-23 07:00:00,6,12,8,0,51,False,True,False,True,True
37,340,2023-01-23 08:00:00,13,9,4,0,31,False,True,True,False,True
12,565,2023-01-23 09:00:00,30,22,3,0,55,True,False,False,False,True
3,979,2023-01-23 10:00:00,11,1,3,0,10,False,True,True,False,True
1,356,2023-01-23 11:00:00,15,11,10,1,0,False,False,True,False,False
33,892,2023-01-23 12:00:00,19,27,0,0,5,False,False,True,False,True
40,168,2023-01-23 13:00:00,7,23,2,0,90,False,False,False,False,False
10,557,2023-01-23 14:00:00,22,27,0,0,78,False,True,False,False,False
43,452,2023-01-23 15:00:00,1,21,4,0,73,False,True,True,False,False
44,905,2023-01-23 16:00:00,12,11,4,0,23,True,False,True,False,False
29,105,2023-01-23 17:00:00,7,30,8,0,71,True,False,False,False,True
13,150,2023-01-23 18:00:00,24,18,7,0,80,False,False,False,False,False
12,146,2023-01-23 19:00:00,20,18,4,0,23,False,True,False,False,True
31,716,2023-01-23 20:00:00,30,20,4,0,76,False,True,True,False,True
46,874,2023-01-23 21:00:00,19,2,6,0,8,False,False,False,True,False
2,299,2023-01-23 22:00:00,15,5,1,0,58,False,False,False,True,True
50,167,2023-01-23 23:00:00,3,1,6,0,69,True,False,False,False,False
35,713,2023-01-24 00:00:00,28,23,0,0,92,True,False,False,True,True
23,646,2023-01-24 01:00:00,15,12,4,0,22,False,False,True,False,True
17,723,2023-01-24 02:00:00,19,26,5,0,85,False,True,False,True,True
26,48,2023-01-24 03:00:00,5,27,10,0,84,True,False,False,True,False
8,638,2023-01-24 04:00:00,26,26,9,0,16,False,False,False,True,False
29,239,2023-01-24 05:00:00,3,8,0,0,97,False,True,False,False,False
26,7,2023-01-24 06:00:00,15,12,8,0,89,False,False,True,False,True
10,464,2023-01-24 07:00:00,22,30,8,0,24,False,True,False,False,False
26,453,2023-01-24 08:00:00,22,22,0,0,37,True,False,False,True,True
34,784,2023-01-24 09:00:00,20,13,3,0,2,False,True,False,False,True
41,897,2023-01-24 10:00:00,12,18,7,0,66,False,True,True,False,True
7,371,2023-01-24 11:00:00,4,10,1,0,13,False,False,True,False,True
4,549,2023-01-24 12:00:00,14,13,10,0,9,False,True,True,False,False
50,487,2023-01-24 13:00:00,25,15,7,0,65,True,False,True,False,False
45,211,2023-01-24 14:00:00,7,9,9,1,70,False,False,False,True,True
11,165,2023-01-24 15:00:00,6,19,8,0,13,False,False,False,True,True
29,125,2023-01-24 16:00:00,13,15,8,0,80,False,False,False,True,True
36,337,2023-01-24 17:00:00,6,27,0,0,9,False,False,False,True,False
25,192,2023-01-24 18:00:00,21,25,8,0,98,False,False,False,True,True
21,730,2023-01-24 19:00:00,6,1,3,0,48,False,False,False,False,False
36,214,2023-01-24 20:00:00,22,24,7,1,90,False,False,True,False,False
10,574,2023-01-24 21:00:00,25,15,8,0,61,True,False,False,True,False
37,328,2023-01-24 22:00:00,29,13,2,0,47,True,False,True,False,True
9,957,2023-01-24 23:00:00,17,20,5,0,2,False,False,True,False,False
24,381,2023-01-25 00:00:00,29,27,2,0,46,False,True,False,True,False
35,673,2023-01-25 01:00:00,9,17,0,0,59,False,False,False,True,False
49,578,2023-01-25 02:00:00,17,25,9,0,24,False,False,True,False,False
35,798,2023-01-25 03:00:00,13,5,5,0,6,False,False,True,False,False
48,239,2023-01-25 04:00:00,9,6,4,0,76,False,True,True,False,True
36,532,2023-01-25 05:00:00,6,12,2,0,38,True,False,False,False,True
18,700,2023-01-25 06:00:00,29,1,3,0,42,False,True,False,False,False
49,82,2023-01-25 07:00:00,25,14,1,0,45,False,True,True,False,True
39,363,2023-01-25 08:00:00,6,16,9,0,88,False,True,False,False,False
32,505,2023-01-25 09:00:00,6,12,9,0,42,False,True,True,False,True
24,202,2023-01-25 10:00:00,4,6,3,0,28,False,False,True,False,True
23,920,2023-01-25 11:00:00,0,0,3,0,82,True,False,False,True,False
32,504,2023-01-25 12:00:00,13,2,2,1,85,False,True,True,False,False
37,644,2023-01-25 13:00:00,17,19,5,0,65,True,False,False,True,True
12,37,2023-01-25 14:00:00,12,17,0,0,85,False,False,False,True,True
49,644,2023-01-25 15:00:00,24,6,8,1,98,False,False,True,False,True
13,589,2023-01-25 16:00:00,7,20,10,0,97,True,False,False,False,False
23,601,2023-01-25 17:00:00,7,16,9,0,68,False,False,True,False,False
25,973,2023-01-25 18:00:00,9,27,2,0,26,True,False,True,False,True
35,402,2023-01-25 19:00:00,16,11,2,1,81,False,True,False,False,False
41,765,2023-01-25 20:00:00,5,15,2,0,2,False,False,False,True,True
30,856,2023-01-25 21:00:00,14,23,6,0,55,False,False,False,False,False
17,706,2023-01-25 22:00:00,14,9,7,0,63,True,False,True,False,False
49,176,2023-01-25 23:00:00,24,22,1,1,20,False,False,True,False,False
20,545,2023-01-26 00:00:00,15,15,0,0,23,False,True,False,False,True
48,570,2023-01-26 01:00:00,30,19,4,0,89,False,False,False,False,True
25,467,2023-01-26 02:00:00,7,17,7,0,19,False,False,False,False,True
22,201,2023-01-26 03:00:00,18,14,2,0,51,False,False,False,True,False
13,540,2023-01-26 04:00:00,19,22,5,1,12,True,False,False,False,False
19,547,2023-01-26 05:00:00,14,10,2,0,69,False,True,True,False,True
49,999,2023-01-26 06:00:00,2,17,5,1,89,False,True,False,False,True
36,637,2023-01-26 07:00:00,5,5,3,0,42,False,False,True,False,False
12,394,2023-01-26 08:00:00,29,0,10,0,93,False,False,False,True,False
41,833,2023-01-26 09:00:00,24,29,6,0,77,True,False,False,True,False
19,42,2023-01-26 10:00:00,30,22,10,0,36,False,True,False,False,False
12,597,2023-01-26 11:00:00,7,6,9,0,29,False,False,True,False,False
9,393,2023-01-26 12:00:00,30,11,0,0,14,False,True,False,True,False
7,700,2023-01-26 13:00:00,15,19,0,0,82,False,False,False,False,True
28,623,2023-01-26 14:00:00,14,3,4,0,74,False,False,False,True,False
14,783,2023-01-26 15:00:00,12,30,8,0,83,True,False,False,False,True
31,995,2023-01-26 16:00:00,25,9,4,0,24,False,True,True,False,False
19,441,2023-01-26 17:00:00,19,20,3,0,37,False,True,False,False,False
47,837,2023-01-26 18:00:00,14,1,7,0,42,False,False,True,False,True
16,617,2023-01-26 19:00:00,17,8,4,0,29,False,False,False,True,False
5,506,2023-01-26 20:00:00,12,9,0,1,39,True,False,True,False,True
35,918,2023-01-26 21:00:00,23,19,6,0,58,False,False,True,False,True
12,320,2023-01-26 22:00:00,7,10,10,0,22,False,True,False,True,True
25,553,2023-01-26 23:00:00,13,24,3,0,43,True,False,True,False,False
21,215,2023-01-27 00:00:00,27,13,9,0,80,False,True,True,False,True
36,71,2023-01-27 01:00:00,10,2,4,0,0,True,False,False,False,True
23,568,2023-01-27 02:00:00,5,24,5,0,77,False,True,True,False,False
16,919,2023-01-27 03:00:00,29,0,6,0,81,False,False,False,False,True
39,236,2023-01-27 04:00:00,23,6,10,1,40,False,True,True,False,True
45,281,2023-01-27 05:00:00,24,3,1,0,61,False,True,False,True,False
42,987,2023-01-27 06:00:00,28,6,0,0,59,True,False,True,False,True
39,617,2023-01-27 07:00:00,0,15,2,0,79,False,True,True,False,False
14,902,2023-01-27 08:00:00,24,29,9,0,9,False,False,True,False,True
31,887,2023-01-27 09:00:00,1,9,0,0,72,True,False,False,False,False
5,162,2023-01-27 10:00:00,29,14,3,0,77,True,False,False,True,True
35,191,2023-01-27 11:00:00,12,15,5,0,65,False,True,False,True,True
23,9,2023-01-27 12:00:00,0,5,4,0,56,True,False,True,False,False
29,60,2023-01-27 13:00:00,23,3,10,0,41,False,False,True,False,True
43,893,2023-01-27 14:00:00,23,3,3,0,53,False,True,False,False,True
11,817,2023-01-27 15:00:00,26,23,6,0,84,False,False,False,True,True
18,225,2023-01-27 16:00:00,3,22,10,0,41,False,True,True,False,False
47,819,2023-01-27 17:00:00,23,3,10,0,65,False,True,True,False,False
12,700,2023-01-27 18:00:00,22,26,5,0,69,True,False,False,True,False
9,582,2023-01-27 19:00:00,28,21,2,0,10,True,False,True,False,True
10,805,2023-01-27 20:00:00,1,21,8,0,66,True,False,True,False,False
44,287,2023-01-27 21:00:00,20,16,4,0,10,False,True,False,True,True
17,994,2023-01-27 22:00:00,29,12,9,0,3,True,False,False,False,False
38,169,2023-01-27 23:00:00,25,1,0,0,78,False,False,True,False,False
7,62,2023-01-28 00:00:00,19,19,5,0,89,True,False,True,False,False
46,349,2023-01-28 01:00:00,15,5,4,0,99,False,False,False,True,False
13,442,2023-01-28 02:00:00,2,21,9,0,78,True,False,False,True,True
40,14,2023-01-28 03:00:00,16,0,7,0,48,False,True,False,False,False
42,164,2023-01-28 04:00:00,4,7,3,0,21,True,False,False,False,True
9,420,2023-01-28 05:00:00,25,17,0,0,36,False,False,True,False,False
50,757,2023-01-28 06:00:00,7,28,10,0,9,False,False,False,False,True
27,847,2023-01-28 07:00:00,11,20,1,0,19,True,False,False,False,True
2,520,2023-01-28 08:00:00,24,3,7,0,95,False,False,False,False,False
5,666,2023-01-28 09:00:00,22,4,9,0,72,False,True,True,False,True
29,548,2023-01-28 10:00:00,11,4,7,0,49,True,False,False,False,True
37,560,2023-01-28 11:00:00,26,14,4,0,30,False,False,False,False,False
38,597,2023-01-28 12:00:00,0,9,5,1,43,True,False,False,False,False
19,28,2023-01-28 13:00:00,0,7,1,0,30,True,False,False,True,False
8,708,2023-01-28 14:00:00,14,25,10,0,91,True,False,False,False,True
48,446,2023-01-28 15:00:00,16,6,8,1,74,True,False,False,False,False
45,208,2023-01-28 16:00:00,1,11,5,0,99,True,False,False,True,False
1,470,2023-01-28 17:00:00,16,29,8,1,40,False,True,False,True,True
